demo_cat,demo_group,year,title,product_scenario,demand_scenario,refining_scenario,oil_price_scenario,scenario,scenario_title,sum_demo_emp,bau_sum_demo_emp,gap_emp,pop_2020,gap_emp_pc,gap_emp_pmil
Race,black,2031,Black,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",666.838103437532,736.657481292261,-69.8193778547292,1293179.54364969,-5.39904750253631e-05,-53.9904750253631
Race,black,2031,Black,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",736.657481292261,736.657481292261,0,1293179.54364969,0,0
Race,black,2031,Black,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",613.869192218151,736.657481292261,-122.78828907411,1293179.54364969,-9.49506893123045e-05,-94.9506893123045
Race,black,2031,Black,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",588.357773751214,736.657481292261,-148.299707541047,1293179.54364969,-0.000114678358677486,-114.678358677486
Race,black,2031,Black,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",732.703655736806,736.657481292261,-3.95382555545507,1293179.54364969,-3.05744517447e-06,-3.05744517447
Race,black,2031,Black,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",538.188069506371,736.657481292261,-198.46941178589,1293179.54364969,-0.000153473980284097,-153.473980284097
Race,black,2031,Black,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",823.392145096118,909.657224329614,-86.2650792334956,1293179.54364969,-6.67077357178361e-05,-66.7077357178361
Race,black,2031,Black,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",909.657224329614,909.657224329614,0,1293179.54364969,0,0
Race,black,2031,Black,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",758.02014470241,909.657224329614,-151.637079627204,1293179.54364969,-0.000117259107887869,-117.259107887869
Race,black,2031,Black,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",726.641978390678,909.657224329614,-183.015245938935,1293179.54364969,-0.000141523461949002,-141.523461949002
Race,black,2031,Black,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",904.90033347358,909.657224329614,-4.75689085603381,1293179.54364969,-3.67844579617198e-06,-3.67844579617198
Race,black,2031,Black,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",664.727760397514,909.657224329614,-244.929463932099,1293179.54364969,-0.000189400973078219,-189.400973078219
Race,black,2032,Black,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",661.238935865176,736.386994184794,-75.1480583196177,1293179.54364969,-5.81110787660081e-05,-58.1110787660081
Race,black,2032,Black,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",736.386994184794,736.386994184794,0,1293179.54364969,0,0
Race,black,2032,Black,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",605.274450420528,736.386994184794,-131.112543764266,1293179.54364969,-0.000101387734138009,-101.387734138009
Race,black,2032,Black,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",571.075008053402,736.386994184794,-165.311986131392,1293179.54364969,-0.000127833746631066,-127.833746631066
Race,black,2032,Black,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",733.912219362571,736.386994184794,-2.4747748222228,1293179.54364969,-1.91371324606507e-06,-1.91371324606507
Race,black,2032,Black,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",514.21162903391,736.386994184794,-222.175365150884,1293179.54364969,-0.000171805505462797,-171.805505462797
Race,black,2032,Black,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",826.76875783882,920.781670950143,-94.0129131113227,1293179.54364969,-7.2699041345793e-05,-72.699041345793
Race,black,2032,Black,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",920.781670950143,920.781670950143,0,1293179.54364969,0,0
Race,black,2032,Black,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",756.835937938597,920.781670950143,-163.945733011546,1293179.54364969,-0.000126777239724074,-126.777239724074
Race,black,2032,Black,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",714.23474313085,920.781670950143,-206.546927819293,1293179.54364969,-0.000159720225109936,-159.720225109936
Race,black,2032,Black,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",917.844553960612,920.781670950143,-2.93711698953064,1293179.54364969,-2.27123681622841e-06,-2.27123681622841
Race,black,2032,Black,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",643.177739551141,920.781670950143,-277.603931399001,1293179.54364969,-0.000214667741043544,-214.667741043544
Race,black,2033,Black,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",653.59180381422,736.141935408795,-82.5501315945751,1293179.54364969,-6.38350119285037e-05,-63.8350119285037
Race,black,2033,Black,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",736.141935408795,736.141935408795,0,1293179.54364969,0,0
Race,black,2033,Black,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",594.631744144302,736.141935408795,-141.510191264492,1293179.54364969,-0.000109428108385564,-109.428108385564
Race,black,2033,Black,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",549.465531488814,736.141935408795,-186.676403919981,1293179.54364969,-0.000144354590850649,-144.354590850649
Race,black,2033,Black,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",733.363885583939,736.141935408795,-2.77804982485543,1293179.54364969,-2.14823211401492e-06,-2.14823211401492
Race,black,2033,Black,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",489.622051338733,736.141935408795,-246.519884070062,1293179.54364969,-0.000190630825611669,-190.630825611669
Race,black,2033,Black,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",832.500344366846,937.697172240068,-105.196827873222,1293179.54364969,-8.13474264960368e-05,-81.3474264960368
Race,black,2033,Black,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",937.697172240068,937.697172240068,0,1293179.54364969,0,0
Race,black,2033,Black,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",757.454503345916,937.697172240068,-180.242668894152,1293179.54364969,-0.0001393794618692,-139.3794618692
Race,black,2033,Black,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",700.128522412893,937.697172240068,-237.568649827175,1293179.54364969,-0.000183708945129687,-183.708945129687
Race,black,2033,Black,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",934.355976724903,937.697172240068,-3.34119551516471,1293179.54364969,-2.58370582149404e-06,-2.58370582149404
Race,black,2033,Black,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",623.957107230966,937.697172240068,-313.740065009103,1293179.54364969,-0.000242611373300606,-242.611373300606
Race,black,2034,Black,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",646.809837463466,735.912752064458,-89.1029146009928,1293179.54364969,-6.89021992642421e-05,-68.9021992642421
Race,black,2034,Black,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",735.912752064458,735.912752064458,0,1293179.54364969,0,0
Race,black,2034,Black,2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",584.854203568282,735.912752064458,-151.058548496177,1293179.54364969,-0.00011681173680636,-116.81173680636
Race,black,2034,Black,2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",527.408418323475,735.912752064458,-208.504333740984,1293179.54364969,-0.000161233863282843,-161.233863282843
Race,black,2034,Black,2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",732.831680158107,735.912752064458,-3.08107190635155,1293179.54364969,-2.38255540112857e-06,-2.38255540112857
Race,black,2034,Black,2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",465.194454307841,735.912752064458,-270.718297756618,1293179.54364969,-0.000209343164362606,-209.343164362606
Race,black,2034,Black,changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",834.986051863691,950.056863890422,-115.070812026731,1293179.54364969,-8.89828582518178e-05,-88.9828582518178
Race,black,2034,Black,changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",950.056863890422,950.056863890422,0,1293179.54364969,0,0
Race,black,2034,Black,changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",755.071282419235,950.056863890422,-194.985581471188,1293179.54364969,-0.000150779976708329,-150.779976708329
Race,black,2034,Black,changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",681.162511222291,950.056863890422,-268.894352668131,1293179.54364969,-0.000207932729827477,-207.932729827477
Race,black,2034,Black,changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",946.31756332752,950.056863890422,-3.73930056290192,1293179.54364969,-2.8915556090136e-06,-2.8915556090136
Race,black,2034,Black,changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",600.914457967494,950.056863890422,-349.142405922928,1293179.54364969,-0.000269987572597658,-269.987572597658
Race,black,2035,Black,2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",640.857117445919,735.698916830996,-94.8417993850774,1293179.54364969,-7.33400090117486e-05,-73.3400090117486
Race,black,2035,Black,2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",735.698916830996,735.698916830996,0,1293179.54364969,0,0
